# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepler_name:    Kepler Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_pdisposition: Disposition Using Kepler Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_score:      Disposition Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact:     Impact Parameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_model_snr:  Transit Signal-to-Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_delivname: TCE Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN ra:             RA [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN dec:            Dec [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_kepmag:     Kepler-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6390824,K01234.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.973547911,1.60E-06,-1.60E-06,133.49742,1.48E-03,-1.48E-03,1.097,1.757,-0.054,2.2858,0.0809,-0.0809,4.36E+02,1.39E+01,-1.39E+01,11.52,3.28E+00,-1.03E+00,1814,,,2556.6,2160.3,-718.87,38.7,1,q1_q17_dr25_tce,6084,171,-214,4.542,0.048,-0.192,0.863,0.246,-0.077,298.79498,41.759769,15.46
6546528,K01235.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,3.053563251,6.11E-06,-6.11E-06,133.88354,1.77E-03,-1.77E-03,1.208,5.729,-0.113,3.2551,0.0839,-0.0839,5.08E+02,1.22E+01,-1.22E+01,21.79,5.10E+00,-1.82E+00,1171,,,444.16,308,-109.57,50.4,1,q1_q17_dr25_tce,5764,155,-155,4.548,0.04,-0.16,0.863,0.202,-0.072,298.13525,41.95105,14.598
10676923,K01297.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.031096352,2.80E-06,-2.80E-06,133.93938,2.14E-03,-2.14E-03,0.979,0.175,-0.054,2.781,0.171,-0.171,2.65E+02,1.02E+01,-1.02E+01,2.36,8.00E-01,-2.70E-01,2020,,,3954.46,3947.6,-1250.43,37.8,1,q1_q17_dr25_tce,6371,176,-220,4.426,0.056,-0.224,1.072,0.363,-0.121,296.14877,47.934872,15.131
10604335,K01298.01,Kepler-283 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.00817635,1.70E-05,-1.70E-05,143.22611,1.29E-03,-1.29E-03,0.025,0.408,-0.025,2.013,0.0436,-0.0436,1.46E+03,4.00E+01,-4.00E+01,2.15,1.00E-01,-1.10E-01,488,,,13.39,2.48,-2.37,42.1,1,q1_q17_dr25_tce,4141,83,-91,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847
10604335,K01298.02,Kepler-283 c,CONFIRMED,CANDIDATE,0,0,0,0,0,92.7495777,6.94E-04,-6.94E-04,173.27975,5.43E-03,-5.43E-03,0.019,0.422,-0.019,5.506,0.191,-0.191,1.11E+03,6.51E+01,-6.51E+01,1.87,8.00E-02,-1.00E-01,240,,,0.78,0.15,-0.14,18,2,q1_q17_dr25_tce,4141,83,-91,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847
10864656,K01299.01,Kepler-432 b,CONFIRMED,CANDIDATE,0.981,0,0,0,0,52.5008645,1.47E-04,-1.47E-04,171.52114,2.22E-03,-2.22E-03,0.11,0.254,-0.11,14.9066,0.0781,-0.0781,9.47E+02,9.20E+00,-9.20E+00,12.41,6.10E-01,-1.53E+00,812,,,102.94,15.4,-28.44,116.2,1,q1_q17_dr25_tce,4976,54,-74,3.331,0.008,-0.009,4.157,0.205,-0.513,293.2822,48.2859,12.183
10975146,K01300.01,Kepler-808 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.63133171,3.41E-07,-3.41E-07,133.94488,3.99E-04,-3.99E-04,0.726,0.002,-0.519,1.1487,0.0186,-0.0186,4.35E+02,6.00E+00,-6.00E+00,1.2,9.00E-02,-1.00E-01,1322,,,726.72,212.51,-196.53,95.8,1,q1_q17_dr25_tce,4441,133,-146,4.71,0.056,-0.032,0.53,0.038,-0.046,291.59409,48.44561,14.285
10538176,K01301.01,Kepler-284 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.69905011,4.31E-05,-4.31E-05,184.9868,2.91E-03,-2.91E-03,0.663,0.268,-0.442,2.9899,0.0891,-0.0891,7.97E+02,2.95E+01,-2.95E+01,2.62,2.20E-01,-1.70E-01,686,,,52.55,12.92,-9.27,30.4,1,q1_q17_dr25_tce,5291,84,-73,4.489,0.058,-0.065,0.882,0.072,-0.059,293.14648,47.729649,15.824
7376983,K01358.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,8.74292005,3.31E-05,-3.31E-05,358.59286,2.66E-03,-2.66E-03,0.025,0.416,-0.025,2.6277,0.0846,-0.0846,7.80E+02,2.82E+01,-2.82E+01,1.92,1.80E-01,-1.30E-01,643,,,40.33,15.41,-10.13,30.7,2,q1_q17_dr25_tce,4769,172,-172,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
7376983,K01358.03,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.64830183,1.62E-05,-1.62E-05,355.39128,3.07E-03,-3.07E-03,0.063,0.396,-0.062,1.9985,0.0929,-0.0929,3.72E+02,2.10E+01,-2.10E+01,1.33,1.20E-01,-9.00E-02,860,,,129.44,49.47,-32.5,19.9,3,q1_q17_dr25_tce,4769,172,-172,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
7376983,K01358.04,,CANDIDATE,CANDIDATE,0.933,0,0,0,0,2.345863002,9.55E-06,-9.55E-06,354.11185,2.64E-03,-2.64E-03,0.035,0.438,-0.035,1.6795,0.0886,-0.0886,3.17E+02,1.84E+01,-1.84E+01,1.23,1.10E-01,-9.00E-02,997,,,233.38,89.19,-58.6,19.6,4,q1_q17_dr25_tce,4769,172,-172,4.622,0.024,-0.06,0.714,0.068,-0.049,295.8255,42.94339,15.505
6946199,K01359.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,37.1011418,1.19E-04,-1.19E-04,370.4803,2.02E-03,-2.02E-03,0.41,0.473,-0.225,5.5556,0.0788,-0.0788,1.36E+03,2.74E+01,-2.74E+01,3.19,8.80E-01,-3.50E-01,532,,,18.95,15.73,-6,55.2,2,q1_q17_dr25_tce,5986,179,-215,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229
6946199,K01359.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,104.8205868,2.33E-04,-2.33E-04,374.83154,1.50E-03,-1.50E-03,0.918,0.006,-0.01,4.4794,0.0878,-0.0878,3.92E+03,7.56E+01,-7.56E+01,6.45,1.78E+00,-7.10E-01,376,,,4.74,3.94,-1.5,76.6,1,q1_q17_dr25_tce,5986,179,-215,4.527,0.06,-0.192,0.85,0.234,-0.094,291.02069,42.46244,15.229
11497958,K01422.03,Kepler-296 A b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,10.8644095,4.88E-05,-4.88E-05,131.12833,3.47E-03,-3.47E-03,0.763,0.015,-0.551,1.853,0.119,-0.119,7.49E+02,5.14E+01,-5.14E+01,1.14,1.50E-01,-1.70E-01,363,,,4.09,1.53,-1.39,16.8,3,q1_q17_dr25_tce,3526,71,-78,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
11177707,K01423.01,Kepler-841 b,CONFIRMED,CANDIDATE,1,0,0,0,0,124.4197175,3.49E-04,-3.49E-04,150.59616,1.93E-03,-1.93E-03,0.017,0.39,-0.017,3.7197,0.082,-0.082,4.11E+03,1.18E+02,-1.18E+02,10.3,1.77E+00,-5.30E+00,416,,,7.07,3.19,-5.52,39.9,1,q1_q17_dr25_tce,5066,70,-90,3.974,0.569,-0.1,1.659,0.285,-0.854,284.25131,48.809608,15.74
11611600,K01424.01,Kepler-842 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.219568047,1.07E-06,-1.07E-06,133.460233,7.41E-04,-7.41E-04,0.067,0.397,-0.067,1.5681,0.026,-0.026,4.95E+02,9.10E+00,-9.10E+00,1.51,1.70E-01,-1.00E-01,1252,,,578.96,211.93,-132.79,65.9,1,q1_q17_dr25_tce,4838,130,-145,4.625,0.027,-0.059,0.701,0.076,-0.047,292.32858,49.653542,15.127
11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.05388477,3.36E-06,-3.36E-06,133.73432,1.26E-03,-1.26E-03,0.282,0.19,-0.282,2.1635,0.0445,-0.0445,5.47E+02,1.27E+01,-1.27E+01,2.74,4.20E-01,-4.60E-01,1523,,,1271.11,511.98,-438.49,50,1,q1_q17_dr25_tce,5632,76,-76,4.282,0.156,-0.104,1.176,0.18,-0.198,296.32199,48.971481,15.269
11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,1,0,0,0,0,38.86848956,7.84E-05,-7.84E-05,171.30369,1.63E-03,-1.63E-03,0.028,0.334,-0.028,6.0573,0.0525,-0.0525,1.00E+03,1.51E+01,-1.51E+01,2.81,3.10E-01,-2.50E-01,509,,,15.89,5.3,-3.76,73.4,3,q1_q17_dr25_tce,5618,112,-112,4.46,0.081,-0.09,0.897,0.099,-0.081,283.20917,48.777641,14.232
6677841,K01236.01,Kepler-279 c,CONFIRMED,CANDIDATE,0.086,0,0,0,0,35.7353616,1.22E-04,-1.22E-04,151.1133,2.77E-03,-2.77E-03,0.878,0.051,-0.613,8.491,0.214,-0.214,7.79E+02,1.41E+01,-1.41E+01,5.47,9.20E-01,-1.22E+00,774,,,84.66,39.48,-37.28,58.4,2,q1_q17_dr25_tce,6366,116,-116,4.045,0.196,-0.098,1.697,0.285,-0.38,287.3912,42.194832,13.659
6677841,K01236.02,Kepler-279 b,CONFIRMED,CANDIDATE,0.242,0,0,0,0,12.30971679,4.79E-05,-4.79E-05,137.68401,3.25E-03,-3.25E-03,0.847,0.037,-0.598,6.74,0.149,-0.149,3.96E+02,9.30E+00,-9.30E+00,3.82,6.40E-01,-8.50E-01,1104,,,350.46,163.41,-154.35,45.9,1,q1_q17_dr25_tce,6366,116,-116,4.045,0.196,-0.098,1.697,0.285,-0.38,287.3912,42.194832,13.659
6677841,K01236.03,Kepler-279 d,CONFIRMED,CANDIDATE,,0,0,0,0,54.4205407,2.86E-04,-2.86E-04,148.70471,4.10E-03,-4.10E-03,0.9414,0.0211,-0.3167,8.559,0.499,-0.499,5.98E+02,1.56E+01,-1.56E+01,3.2,1.28E+00,-3.10E-01,574,,,25.6,29.32,-7.36,44.9,3,q1_q17_dr24_tce,6781,157,-230,4.422,0.051,-0.28,1.067,0.426,-0.102,287.3912,42.194832,13.659
9970525,K00154.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,30.00908916,,,139.70643,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,298.74423,46.83009,13.174
6531491,K01237.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,14.32407216,4.29E-05,-4.29E-05,364.39537,2.20E-03,-2.20E-03,1.292,65.48,-0.212,4.6577,0.0965,-0.0965,2.05E+03,4.24E+01,-4.24E+01,38.86,1.24E+01,-4.42E+00,782,,,88.38,85.61,-29.03,58,1,q1_q17_dr25_tce,6022,190,-232,4.453,0.054,-0.216,1.039,0.331,-0.118,294.58929,41.944382,15.609
6383821,K01238.01,Kepler-797 b,CONFIRMED,CANDIDATE,1,0,0,0,0,27.07237655,8.99E-05,-8.99E-05,139.1127,2.75E-03,-2.75E-03,0.015,0.385,-0.015,6.9592,0.0871,-0.0871,5.14E+02,1.36E+01,-1.36E+01,2.18,2.70E-01,-9.00E-02,605,,,31.58,10.05,-4.35,44,1,q1_q17_dr25_tce,5936,65,-94,4.501,0.016,-0.093,0.965,0.119,-0.04,297.20895,41.781712,14.556
10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,1,0,0,0,0,37.5142128,2.01E-04,-2.01E-04,189.30015,4.26E-03,-4.26E-03,0.366,0.081,-0.366,5.303,0.127,-0.127,9.35E+02,3.46E+01,-3.46E+01,2.68,2.20E-01,-1.80E-01,478,,,12.38,3.05,-2.18,28.9,2,q1_q17_dr25_tce,5291,84,-73,4.489,0.058,-0.065,0.882,0.072,-0.059,293.14648,47.729649,15.824
10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,1,0,0,0,0,55.6391882,2.10E-04,-2.10E-04,187.55044,2.76E-03,-2.76E-03,0.811,0.062,-0.553,7.316,0.131,-0.131,8.53E+02,2.01E+01,-2.01E+01,3.13,9.70E-01,-3.20E-01,478,,,12.33,11.39,-3.64,48.3,1,q1_q17_dr25_tce,5949,176,-193,4.493,0.05,-0.2,0.962,0.297,-0.099,289.08365,48.018131,14.755
6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,0.998,0,0,0,0,46.6856205,1.12E-04,-1.12E-04,225.04604,1.79E-03,-1.79E-03,0.217,0.187,-0.217,6.3794,0.0615,-0.0615,5.89E+02,1.00E+01,-1.00E+01,2.52,1.60E-01,-1.60E-01,513,,,16.41,3.74,-3.06,59,5,q1_q17_dr25_tce,5657,113,-101,4.364,0.055,-0.045,1.046,0.068,-0.068,297.11511,41.909142,13.709
10867062,K01303.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,34.2966363,2.29E-04,-2.29E-04,143.66728,5.05E-03,-5.05E-03,0.711,0.034,-0.513,19.718,0.267,-0.267,6.97E+02,1.19E+01,-1.19E+01,3.29,5.20E-01,-5.70E-01,584,,,27.6,11.53,-9.73,66.7,1,q1_q17_dr25_tce,5490,82,-74,4.263,0.174,-0.116,1.167,0.182,-0.202,294.23007,48.204479,14.965
10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,0.984,0,0,0,0,4.59726613,2.46E-05,-2.46E-05,136.47837,4.19E-03,-4.19E-03,0.033,0.443,-0.033,2.909,0.134,-0.134,3.13E+02,2.15E+01,-2.15E+01,1.69,5.30E-01,-1.70E-01,1105,,,352.4,335.2,-107.22,17,1,q1_q17_dr25_tce,5999,189,-210,4.494,0.052,-0.208,0.959,0.3,-0.1,296.61487,48.082642,15.803
4860678,K01602.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,9.97716876,8.02E-05,-8.02E-05,137.2361,5.49E-03,-5.49E-03,0.002,0.448,-0.002,5.908,0.22,-0.22,2.53E+02,1.27E+01,-1.27E+01,2.53,4.00E-01,-6.50E-01,1028,,,263.89,111.06,-125.08,21.8,1,q1_q17_dr25_tce,5557,83,-72,4.037,0.21,-0.09,1.616,0.254,-0.413,297.79691,39.921371,14.943
5177104,K01603.01,Kepler-904 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.02168007,8.51E-06,-8.51E-06,133.47243,2.47E-03,-2.47E-03,0.349,0.11,-0.349,2.8264,0.0746,-0.0746,1.72E+02,6.00E+00,-6.00E+00,1.31,3.90E-01,-1.20E-01,1332,,,744.35,644.05,-215.39,32.9,1,q1_q17_dr25_tce,6201,169,-206,4.472,0.05,-0.2,0.989,0.291,-0.097,288.82291,40.38905,14.429
7023960,K00187.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,30.8825387,3.84E-06,-3.84E-06,151.5295103,9.88E-05,-9.88E-05,0.197,0.026,-0.046,5.3737,0.0103,-0.0103,2.40E+04,2.33E+01,-2.33E+01,15.4,4.68E+00,-1.57E+00,593,,,29.12,26,-8.58,1266.2,1,q1_q17_dr25_tce,6014,163,-199,4.486,0.048,-0.204,0.993,0.302,-0.101,288.72949,42.55088,14.857
10033279,K01604.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,72.4914068,1.68E-04,-1.68E-04,139.77857,1.96E-03,-1.96E-03,0.989,61.66,-0.024,3.612,0.111,-0.111,1.06E+03,3.21E+01,-3.21E+01,15.33,2.96E+00,-5.49E+00,700,,,56.76,33.07,-36.07,39.2,1,q1_q17_dr25_tce,5754,155,-173,3.639,0.28,-0.12,2.758,0.532,-0.988,299.2475,46.951908,13.05
5009189,K01605.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.93913074,1.11E-05,-1.11E-05,135.05172,1.92E-03,-1.92E-03,1.167,69.42,-0.133,1.362,0.106,-0.106,3.83E+02,2.25E+01,-2.25E+01,24.03,7.15E+00,-4.40E+00,1182,,,461.47,411.31,-191.41,22,1,q1_q17_dr25_tce,5956,176,-193,4.324,0.132,-0.181,1.17,0.348,-0.214,291.23883,40.163509,14.832
8230616,K01713.02,Kepler-316 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.240486703,3.67E-06,-3.67E-06,137.82477,1.37E-03,-1.37E-03,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,4.36E+02,1.47E+01,-1.47E+01,1.22,7.00E-02,-6.00E-02,837,,,115.98,23.82,-19.09,33.8,1,q1_q17_dr25_tce,4198,83,-83,4.689,0.023,-0.028,0.574,0.032,-0.028,290.82602,44.184109,15.224
9836959,K01715.01,,CANDIDATE,CANDIDATE,0.855,0,0,0,0,105.0145774,4.85E-04,-4.85E-04,228.94455,3.70E-03,-3.70E-03,0.954,0.046,-0.675,7.426,0.317,-0.317,2.96E+02,9.80E+00,-9.80E+00,2.29,3.20E-01,-2.80E-01,406,,,6.44,2.52,-1.88,33.9,1,q1_q17_dr25_tce,5868,105,-117,4.363,0.115,-0.103,1.042,0.144,-0.129,294.27728,46.675282,12.9
9838949,K01716.01,Kepler-935 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.88084456,1.46E-05,-1.46E-05,136.19585,2.53E-03,-2.53E-03,0.227,0.213,-0.227,2.5574,0.0747,-0.0747,3.43E+02,1.24E+01,-1.24E+01,1.55,2.40E-01,-1.80E-01,879,,,141,71.39,-42.98,32.6,1,q1_q17_dr25_tce,4929,148,-148,4.481,0.105,-0.56,0.861,0.135,-0.098,295.02167,46.619221,14.925
9895006,K01717.01,Kepler-936 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,10.56137217,4.34E-05,-4.34E-05,133.76396,3.39E-03,-3.39E-03,0.963,0.01,-0.675,3.2645,0.0936,-0.0936,2.38E+02,1.25E+01,-1.25E+01,2.43,6.60E-01,-4.50E-01,867,,,133.56,109.43,-54.29,21.7,1,q1_q17_dr25_tce,5610,166,-166,4.316,0.165,-0.182,1.171,0.319,-0.213,293.57776,46.73634,14.581
9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.964,0,0,0,0,67.6690554,4.00E-04,-4.00E-04,198.19427,4.92E-03,-4.92E-03,0.354,0.108,-0.354,9.556,0.155,-0.155,9.61E+02,2.74E+01,-2.74E+01,3.39,1.01E+00,-5.40E-01,495,,,14.24,12.83,-5.5,37.2,1,q1_q17_dr25_tce,6127,192,-213,4.356,0.128,-0.192,1.08,0.32,-0.172,294.16882,46.714611,15.224
9589323,K01488.01,Kepler-861 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.949627144,5.30E-06,-5.30E-06,134.61096,1.13E-03,-1.13E-03,0.049,0.379,-0.049,1.5485,0.0387,-0.0387,8.07E+02,2.17E+01,-2.17E+01,2.32,2.90E-01,-2.20E-01,966,,,206.05,90.56,-56.01,45.1,1,q1_q17_dr25_tce,5155,170,-154,4.523,0.056,-0.084,0.836,0.104,-0.078,292.35394,46.22628,15.623
